stageID,星解放,裏星解放,星1倍率,星2倍率,星3倍率,星4倍率,ゲリラset,報酬リセットType,1度きり表示,表示順,インターバル,挑戦フラグ,マップ難易度,クリア後非表示,XP2倍広告,生産額倍率,統率力フラグ,ステージ全表示設定,マップ名
4013,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,1,0,マタタビチャレンジEX
4014,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,1,0,マタタビチャレンジEX
4015,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,1,0,マタタビチャレンジEX
4016,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,マタタビチャレンジEX
4017,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,マタタビチャレンジEX
4018,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,マタタビチャレンジEX
4019,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,マタタビチャレンジEX
4020,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,マタタビチャレンジEX
4021,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,狂乱のもねこ降臨EX
4022,1,0,100,150,200,300,0,0,0,0,0,0,512,0,0,0,1,0,進化の古代マタタビEX
4023,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,協賛BitSummit記念！EX
4024,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,協賛BitSummit記念！EX
4025,1,0,100,150,200,300,0,0,0,0,0,0,512,0,0,0,1,0,進化の虹マタタビ
4026,1,0,100,120,130,100,0,0,0,0,0,0,1024,0,0,0,1,0,太古の力EX
4027,1,0,100,150,200,300,0,0,0,0,0,0,4,0,0,0,1,0,終末ノ連戦場EX
4028,1,0,100,150,200,300,0,0,0,0,0,0,8,0,0,0,1,0,終末ノ連戦場EX
4029,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,終末ノ連戦場EX
4030,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,終末ノ連戦場EX
4031,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,1,0,終末ノ連戦場EX
4032,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,終末ノ連戦場EX
4033,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,1,0,終末ノ連戦場EX
4034,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,1,0,終末ノ連戦場EX
4035,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,1,0,終末ノ連戦場EX
4036,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,1,0,終末ノ連戦場EX
4037,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,終末ノ連戦場EX
4038,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,終末ノ連戦場EX
4039,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,天使と般若EX
4040,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,女帝と亡者EX
4041,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,伯爵と乙女EX
4042,1,0,100,120,130,100,0,0,0,0,0,0,0,0,0,0,1,0,富士山EX
4043,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,進化素材ドロップEX
4044,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,進化素材ドロップEX
4045,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,進化素材ドロップEX
4046,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,進化素材ドロップEX
4047,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,時の運EX(天国)
4048,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,時の運EX(地獄)
4049,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,進化素材ドロップEX
4050,1,0,100,150,200,300,0,0,0,0,0,0,384,0,0,0,1,0,進化素材ドロップEX
4051,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,修学旅行ステージEX
4052,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,亡者と河豚EX
4053,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,女帝と乙女EX
4054,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,伯爵と天使EX
4055,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,狂乱のもねこ降臨EX
4056,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,#02「13日は何曜日」EX
4057,1,0,100,150,200,300,0,0,0,0,0,0,8,0,0,0,1,0,お年玉襲来！EX
4058,1,0,100,150,200,300,0,0,0,0,0,0,8,0,0,0,1,0,お年玉襲来！EX(韓国版)
4059,1,0,100,150,200,200,0,0,0,0,0,0,768,0,0,0,1,0,進化素材ドロップEX
4060,1,0,100,150,200,200,0,0,0,0,0,0,1024,0,0,0,1,0,狩人の地図ⅣEX
4061,1,0,100,150,200,200,0,0,0,0,0,0,0,0,0,0,1,0,熱血！リレー大会EX1
4062,1,0,100,150,200,200,0,0,0,0,0,0,0,0,0,0,1,0,熱血！リレー大会EX2
4063,1,0,100,150,200,200,0,0,0,0,0,0,1,0,0,0,1,0,第2章 ツボーン洞窟　EXステージ
4064,1,0,100,150,200,200,0,0,0,0,0,0,0,0,0,0,1,0,進化素材ドロップEX
4065,1,0,100,150,200,200,0,0,0,0,0,0,512,0,0,0,1,0,阿亀と赤子EX
4066,1,0,100,150,200,200,0,0,0,0,0,0,512,0,0,0,1,0,王子と死霊EX
4067,1,0,100,150,200,200,0,0,0,0,0,0,512,0,0,0,1,0,蜜江と聖者EX
4068,1,0,100,150,200,200,0,0,0,0,0,0,0,0,0,0,1,0,イディ第3進化マップ
4069,1,0,100,150,200,200,0,0,0,0,0,0,0,0,0,0,1,0,古代賢者マップ
4070,1,0,100,150,200,200,0,0,0,0,0,0,13,0,0,0,1,0,天下統一への道 ～前編～EX
4071,1,0,100,150,200,200,0,0,0,0,0,0,112,0,0,0,1,0,天下統一への道 ～後編～EX
4072,1,0,100,150,200,200,0,0,0,0,0,0,85,0,0,0,1,0,2024年思い出アルバム ２戦目
4073,1,0,100,150,200,200,0,0,0,0,0,0,85,0,0,0,1,0,2024年思い出アルバム ３戦目
4074,1,0,100,150,200,200,0,0,0,0,0,0,1,0,0,0,1,0,ボーナスステージ
4075,1,0,100,150,200,200,0,0,0,0,0,0,32,0,0,0,1,0,嵐を呼ぶサバイバル　２戦目
4076,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,嵐を呼ぶサバイバル　３戦目
4077,1,0,100,150,200,200,0,2,0,0,0,0,171,0,0,0,1,0,第1話 正義のヒーロー参上！EX
4078,1,0,100,150,200,200,0,0,0,0,0,0,85,0,0,0,1,0,2025年思い出アルバム ２戦目
4079,1,0,100,150,200,200,0,0,0,0,0,0,85,0,0,0,1,0,2025年思い出アルバム ３戦目
4080,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,お年玉襲来！EX
4081,1,0,100,150,200,300,0,0,0,0,0,0,1,0,0,0,1,0,パックマンコラボ　EX（仮）
6000,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,0,0,初心の間
6001,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,0,0,ニコニコの間
7000,1,0,100,150,200,300,0,2,0,1050000,0,0,4095,0,0,0,1,0,風雲にゃんこ塔
7001,1,0,100,150,200,300,0,2,0,1049010,0,0,511,0,0,0,1,0,にゃんこ別塔【赤】
7002,1,0,100,150,200,300,0,2,0,1049020,0,0,510,0,0,0,1,0,にゃんこ別塔【黒】
7003,1,0,100,150,200,300,0,2,0,1049030,0,0,510,0,0,0,1,0,にゃんこ別塔【天】
7004,1,0,100,150,200,300,0,2,0,1049040,0,0,510,0,0,0,1,0,にゃんこ別塔【蒼】
7005,1,0,100,150,200,300,0,2,0,1049050,0,0,510,0,0,0,1,0,にゃんこ別塔【屍】
7006,1,0,100,150,200,300,0,2,0,1050010,0,0,4080,0,0,0,1,0,異界にゃんこ塔
7007,1,0,100,150,200,300,0,2,0,1049000,0,0,510,0,0,0,1,0,にゃんこ別塔【無】
7008,1,0,100,150,200,300,0,2,0,1049060,0,0,2032,0,0,0,1,0,にゃんこ別塔【悪】
7009,1,0,100,150,200,300,0,2,0,1049070,0,0,1792,0,0,0,1,0,にゃんこ別塔【古】
7010,1,0,100,150,200,300,0,2,0,1700000,0,0,4095,0,0,0,1,0,黄金にゃんこ塔
7011,1,0,100,150,200,300,0,2,0,1081070,0,0,1023,0,0,0,1,0,魅惑の堕天楼
11000,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11001,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11002,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11003,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11004,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11005,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11006,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ランキングの間(旧)
11007,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11008,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11009,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11010,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11011,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,ランキングの間
11012,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,ランキングの間
11013,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,ランキングの間
11014,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11015,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11016,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11017,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,1,0,超・ランキングの間
11018,1,0,100,150,200,300,0,0,0,0,0,0,0,0,0,0,1,0,ランキングの間(旧)
11019,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11020,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間【外伝】
11021,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間【外伝】
11022,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間【外伝】
11023,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11024,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11025,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11026,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,超ランキングの間
11027,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11028,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,超ランキングの間
11029,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11030,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11031,1,0,100,150,200,300,0,0,0,0,0,0,4,0,0,0,1,0,ランキングの間
11032,1,0,100,150,200,300,0,0,0,0,0,0,4,0,0,0,1,0,ランキングの間
11033,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11034,1,0,100,150,200,300,0,0,0,0,0,0,2,0,0,0,1,0,超ランキングの間
11035,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11036,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11037,1,0,100,150,200,200,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11038,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11039,1,0,100,150,200,200,0,0,0,0,0,0,2,0,0,0,1,0,ランキングの間
11040,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11041,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11042,1,0,100,150,200,300,0,0,0,0,0,0,4,0,0,0,1,0,ランキングの間
11043,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11044,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11045,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11046,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11047,1,0,100,150,200,200,0,0,0,0,0,0,256,0,0,0,1,0,極ランキングの間
11048,1,0,100,150,200,200,0,0,0,0,0,0,4,0,0,0,1,0,ランキングの間
12000,1,0,100,150,200,300,0,0,0,1000000,0,0,4,0,0,0,0,0,チャレンジバトル
13000,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,真・伝説のはじまり
13001,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,まんぷく秘境
13002,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,アドベン大森林
13003,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,じゃぶじゃぶ旧海道
13004,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,ワンワン湾
13005,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,深淵を覗く者
13006,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,デスメガシティ
13007,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,無法地帯のオキテ
13008,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,パラリラ半島
13009,4,0,100,150,200,100,0,0,0,0,0,0,512,0,0,0,1,0,キャットクーデター
13010,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,桜んぼ島
13011,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,魂底からの帰化
13012,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,絶滅海洋タウン
13013,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,島流しリゾート
13014,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,まどいの魔道路
13015,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,天界バル横丁
13016,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,バトル銭湯
13017,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,はえぬき三連山
13018,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,マリン官邸
13019,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,学園に巣くう悪意
13020,4,0,100,140,180,100,0,0,0,0,0,0,512,0,0,0,1,0,ところてん金鉱
13021,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,酩酊製鉄所
13022,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,暴かれし神殿の秘宝
13023,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,帝政エイジャナイカ
13024,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,鋼鉄スポーツジム
13025,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,明星おきの島
13026,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,眠れる森の何か
13027,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,ラボラ・トリ島
13028,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,忘らるる墓所
13029,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,始まりを告げる朝
13030,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,ハッピーラッキー寺院
13031,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,キネマ怪館
13032,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,ダイバー都市
13033,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,ナシゴ・レン
13034,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,DNA果樹園
13035,4,0,100,130,170,100,0,0,0,0,0,0,512,0,0,0,1,0,古代樹の迷宮
13036,4,0,100,130,160,100,0,0,0,0,0,0,1024,0,0,0,1,0,立ちはだかる者達の城
13037,4,0,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,1,0,時空のゆがみ
13038,4,0,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,1,0,大厄災のはじまり
13039,4,0,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,1,0,魔海域ビックラ港
13040,4,0,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,1,0,デッドヒートランド
13041,4,0,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,1,0,バラ色の袋小路
13042,4,0,100,130,150,100,0,0,0,0,0,0,1024,0,0,0,1,0,千年獣の霊峰
13043,4,0,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,1,0,ムーディストビーチ
13044,4,0,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,1,0,猫追いしふるさと
13045,4,0,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,1,0,海賊王商店街
13046,4,0,100,120,140,100,0,0,0,0,0,0,1024,0,0,0,1,0,真なる虚実を紡ぐ道
13047,4,0,100,110,120,100,0,0,0,0,0,0,1024,0,0,0,1,0,人類ネコ化計画
13048,4,0,100,110,120,100,0,0,0,0,0,0,1024,0,0,0,1,0,古代神樹
14000,1,0,100,120,130,100,0,0,0,0,0,0,0,0,0,0,0,0,進化の黄マタタビ(旧)
14001,1,0,100,120,130,100,0,0,0,0,0,0,0,0,0,0,0,0,進化の青マタタビ(旧)
14002,1,0,100,120,130,100,0,0,0,0,0,0,0,0,0,0,0,0,進化の赤マタタビ(旧)
14003,1,0,100,120,130,100,0,0,0,0,0,0,0,0,0,0,0,0,進化の紫マタタビ(旧)
14004,1,0,100,120,130,100,0,0,0,0,0,0,0,0,0,0,0,0,進化の緑マタタビ(旧)
14005,1,0,100,120,130,100,8,3,2,1039000,0,0,16,0,0,0,0,0,逆襲のカオル君
14006,1,0,100,120,130,100,8,3,3,1039010,0,0,16,0,0,0,0,0,逆襲のカバちゃん
14007,1,0,100,120,130,100,8,3,3,1039020,0,0,2,0,0,0,0,0,にゃんチケ★チャンス！
14008,1,0,100,120,130,100,2,3,1,1040010,0,0,512,0,1,0,0,0,超極ゲリラ経験値にゃ！
14009,1,0,100,120,130,100,2,3,2,1040020,0,0,256,0,1,0,0,0,極ゲリラ経験値にゃ！
14010,1,0,100,120,130,100,2,3,3,1040030,0,0,128,0,1,0,0,0,超ゲリラ経験値にゃ！
14011,1,0,100,120,130,100,2,3,3,1040040,0,0,62,0,1,0,0,0,ゲリラ経験値にゃ！
14012,1,0,100,150,200,300,0,3,1,1037000,0,0,128,0,0,0,0,0,断罪天使クオリネル降臨
14013,1,0,100,150,200,300,0,3,1,1037010,0,0,256,0,0,0,0,0,地獄門
14014,1,0,100,150,200,300,0,3,1,1037020,0,0,256,0,0,0,0,0,女帝飛来
14015,1,0,100,150,200,300,0,3,1,1037030,0,0,256,0,0,0,0,0,亡者デブウ降臨
14016,1,0,100,150,200,300,0,3,1,1037040,0,0,256,0,0,0,0,0,チワワン伯爵降臨
14017,1,0,100,150,200,300,0,3,1,1037050,0,0,256,0,0,0,0,0,夜は短し夢みよ乙女
14018,1,0,100,150,200,300,0,3,1,1036000,0,0,16,0,0,0,0,0,紅のカタストロフ
14019,1,0,100,150,200,300,0,3,1,1036010,0,0,16,0,0,0,0,0,ダークネスヘブン
14020,1,0,100,150,200,300,0,3,1,1036020,0,0,16,0,0,0,0,0,国士無双
14021,1,0,100,150,200,300,0,3,1,1036030,0,0,64,0,0,0,0,0,天罰
14022,1,0,100,150,200,300,0,3,1,1036040,0,0,16,0,0,0,0,0,鉄子の部屋
14023,1,0,100,150,200,300,0,3,1,1036050,0,0,64,0,0,0,0,0,絶望異次元
14024,1,0,100,150,200,300,0,3,1,1034000,0,0,64,0,0,0,0,0,狂乱のネコ降臨
14025,1,0,100,150,200,300,0,3,1,1034010,0,0,64,0,0,0,0,0,狂乱のタンク降臨
14026,1,0,100,150,200,300,0,3,1,1034020,0,0,64,0,0,0,0,0,狂乱のバトル降臨
14027,1,0,100,150,200,300,0,3,1,1034030,0,0,64,0,0,0,0,0,狂乱のキモネコ降臨
14028,1,0,100,150,200,300,0,3,1,1034040,0,0,64,0,0,0,0,0,狂乱のウシ降臨
14029,1,0,100,150,200,300,0,3,1,1034050,0,0,64,0,0,0,0,0,狂乱のトリ降臨
14030,1,0,100,150,200,300,0,3,1,1034060,0,0,64,0,0,0,0,0,狂乱のフィッシュ降臨
14031,1,0,100,150,200,300,0,3,1,1034070,0,0,64,0,0,0,0,0,狂乱のトカゲ降臨
14032,1,0,100,150,200,300,0,3,1,1034080,0,0,64,0,0,0,0,0,狂乱の巨神降臨
14033,1,0,100,150,200,300,0,3,1,1037060,0,0,256,0,0,0,0,0,ブルーインパクト
14034,1,0,100,150,200,300,0,3,3,1034090,0,0,336,0,0,0,0,0,狂乱のもねこ降臨
14035,1,0,100,150,200,300,0,3,1,1036060,0,0,128,0,0,0,0,0,緊急爆風警報
14036,1,0,100,150,200,300,0,3,1,1036070,0,0,128,0,0,0,0,0,ローリングデッド
14037,1,0,100,150,200,300,0,3,1,1036100,0,0,512,0,0,0,0,0,台風零号
14038,1,0,100,150,200,300,0,3,1,1036080,0,0,128,0,0,0,0,0,メガサターン
14039,1,0,100,150,200,300,0,3,1,1037070,0,0,512,0,0,0,0,0,ほの暗い沼の底から
14040,1,0,100,150,200,300,0,3,1,1035000,0,0,256,0,0,0,0,0,大狂乱のネコ降臨
14041,1,0,100,150,200,300,0,3,1,1035010,0,0,256,0,0,0,0,0,大狂乱のタンク降臨
14042,1,0,100,150,200,300,0,3,1,1035020,0,0,256,0,0,0,0,0,大狂乱のバトル降臨
14043,1,0,100,150,200,300,0,3,1,1035030,0,0,256,0,0,0,0,0,大狂乱のキモネコ降臨
14044,1,0,100,150,200,300,0,3,1,1035040,0,0,256,0,0,0,0,0,大狂乱のウシ降臨
14045,1,0,100,150,200,300,0,3,1,1035050,0,0,256,0,0,0,0,0,大狂乱のトリ降臨
14046,1,0,100,150,200,300,0,3,1,1035060,0,0,256,0,0,0,0,0,大狂乱のフィッシュ降臨
14047,1,0,100,150,200,300,0,3,1,1035070,0,0,256,0,0,0,0,0,大狂乱のトカゲ降臨
14048,1,0,100,150,200,300,0,3,1,1035080,0,0,256,0,0,0,0,0,大狂乱の巨神降臨
14049,1,0,100,150,200,300,0,3,1,1036090,0,0,128,0,0,0,0,0,絶望新次元
14050,1,0,100,150,200,300,2,3,1,1040000,0,0,1664,0,1,0,0,0,超極悪ゲリラ経験値にゃ！
14051,1,0,100,150,200,300,4,3,3,1038050,0,0,384,0,0,0,0,0,進化の悪マタタビ
16000,1,0,100,150,200,300,0,2,0,1051000,0,0,4095,0,0,0,1,0,レジェンドクエスト
20000,1,0,100,150,200,300,0,0,0,0,0,0,4,0,0,0,1,0,日本編第1章（ゾンビ）
20001,1,0,100,150,200,300,0,0,0,0,0,0,16,0,0,0,1,0,日本編第2章（ゾンビ）
20002,1,0,100,150,200,300,0,0,0,0,0,0,32,0,0,0,1,0,日本編第3章（ゾンビ）
21000,1,0,100,150,200,300,0,0,0,0,0,0,64,0,0,0,1,0,未来編第1章（ゾンビ）
21001,1,0,100,150,200,300,0,0,0,0,0,0,128,0,0,0,1,0,未来編第2章（ゾンビ）
21002,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,未来編第3章（ゾンビ）
22000,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,宇宙編第1章（ゾンビ）
22001,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,宇宙編第2章（ゾンビ）
22002,1,0,100,150,200,300,0,0,0,0,0,0,1536,0,0,0,1,0,宇宙編第3章（ゾンビ）
23000,1,0,100,150,200,300,0,0,0,0,0,0,256,0,0,0,1,0,宇宙編第3章（フィリバスター）
38000,1,0,100,150,200,300,0,0,0,0,0,0,2048,0,0,0,1,0,宇宙編第3章（ゾンビフィリバスター）
24000,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ヒュージゴマ強襲 !(旧)
24001,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ヒュージゴマ強襲 !!(旧)
24002,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ヒュージゴマ強襲 !!!(旧)
24003,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ジャイアント黒蔵強襲 !(旧)
24004,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ジャイアント黒蔵強襲 !!(旧)
24005,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ジャイアント黒蔵強襲 !!!(旧)
24006,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ギガガガ強襲 !(旧)
24007,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ギガガガ強襲 !!(旧)
24008,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,ギガガガ強襲 !!!(旧)
24009,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,デッカーバチャン強襲 !(旧)
24010,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,デッカーバチャン強襲 !!(旧)
24011,1,0,100,150,200,300,0,2,1,0,30,0,0,0,0,0,1,0,デッカーバチャン強襲 !!!(旧)
24012,1,0,100,150,200,300,0,2,3,0,30,0,511,0,0,0,1,0,ことよろにゃ強襲！(ΦωΦ)
24013,1,0,100,150,200,300,0,2,3,0,30,0,2046,0,0,0,1,0,バレンタイン強襲！
24014,1,0,100,150,200,300,0,2,3,1068020,30,0,2046,0,0,0,1,0,イースター強襲！
24015,1,0,100,150,200,300,0,2,3,1046120,30,0,240,0,0,0,1,0,6月強襲！
24016,1,0,100,150,200,300,0,2,3,1046130,30,0,384,0,0,0,1,0,続・6月強襲！
24017,1,0,100,150,200,300,0,2,3,1046100,30,0,240,0,0,0,1,0,7月強襲！
24018,1,0,100,150,200,300,0,2,3,1046110,30,0,384,0,0,0,1,0,続・7月強襲！
24019,1,0,100,150,200,300,0,2,3,1075080,30,0,255,0,0,0,1,0,ねこのなつやすみ
24020,1,0,100,150,200,300,0,2,3,1047000,30,0,3968,0,0,0,1,0,ヒュージゴマ強襲
24021,1,0,100,150,200,300,0,2,3,1046080,30,0,240,0,0,0,1,0,8月強襲！
24022,1,0,100,150,200,300,0,2,3,1046090,30,0,384,0,0,0,1,0,続・8月強襲！
24023,1,0,100,150,200,300,0,2,3,1046060,30,0,240,0,0,0,1,0,9月強襲！
24024,1,0,100,150,200,300,0,2,3,1046070,30,0,384,0,0,0,1,0,続・9月強襲！
24025,1,0,100,150,200,300,0,2,3,1046040,30,0,240,0,0,0,1,0,10月強襲！
